role_id,role_label,model_id,scheme_id,fe_label,scenario_id,scenario_label,Year,province_n,outcome_actual_mean,actual_pred_mean,counterfactual_pred_mean,actual_minus_counterfactual_mean,relative_change_pct_mean
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2022,31,-0.29194597307072845,-0.2919459730707284,-0.37864402747513465,0.08669805440440621,27.132278226516988
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2023,31,-0.20682107748715584,-0.20682107748715586,-0.40154884798457974,0.19472777049742385,67.59923406784668
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2014,30,0.5180760436227867,0.5180760436227867,0.5180760436227867,0.0,0.0
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2015,30,0.4247907550324049,0.4247907550324049,0.42550501540167684,-0.0007142603692719962,17.43966284715172
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2016,30,0.19947571476759338,0.19947571476759338,0.08291297403079584,0.11656274073679755,77.87312683244731
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2017,31,0.007435104621970694,0.0074351046219706856,-0.07485456260241857,0.08228966722438925,17.181764994705222
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2018,31,-0.08212787350784694,-0.08212787350784692,-0.1262716521117357,0.04414377860388877,8.620997711911887
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2019,31,-0.13604431469085038,-0.13604431469085038,-0.2641433282655187,0.1280990135746683,46.65653707915124
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2020,31,-0.18613766445953162,-0.18613766445953162,-0.27351915071150307,0.08738148625197148,31.781336282182806
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2021,31,-0.21077545298772796,-0.21077545298772796,-0.3767583072179434,0.1659828542302154,48.06791369552913
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2022,31,-0.29194597307072845,-0.29194597307072845,-0.3954120782875543,0.10346610521682591,17.92003128919646
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2023,31,-0.20682107748715584,-0.20682107748715584,-0.4156089005355102,0.20878782304835433,59.98382396852448
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,r1xday_plus_temperature_to_baseline,R1xday + 温度变量共同恢复基准,2014,30,0.5180760436227867,0.5180760436227867,0.5180760436227867,0.0,0.0
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,r1xday_plus_temperature_to_baseline,R1xday + 温度变量共同恢复基准,2015,30,0.4247907550324049,0.4247907550324049,0.395272904957325,0.0295178500750799,23.747651130838932
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,r1xday_plus_temperature_to_baseline,R1xday + 温度变量共同恢复基准,2016,30,0.19947571476759338,0.19947571476759338,0.021642055945489753,0.17783365882210364,166.774380808828
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,r1xday_plus_temperature_to_baseline,R1xday + 温度变量共同恢复基准,2017,31,0.007435104621970694,0.0074351046219706856,-0.08106750523764956,0.08850260985962026,46.2754567557329
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,r1xday_plus_temperature_to_baseline,R1xday + 温度变量共同恢复基准,2018,31,-0.08212787350784694,-0.08212787350784692,-0.1363862139537304,0.05425834044588348,-19.221344949824704
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,r1xday_plus_temperature_to_baseline,R1xday + 温度变量共同恢复基准,2019,31,-0.13604431469085038,-0.13604431469085038,-0.2574786468956916,0.12143433220484125,59.77053485075458
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,r1xday_plus_temperature_to_baseline,R1xday + 温度变量共同恢复基准,2020,31,-0.18613766445953162,-0.18613766445953162,-0.29049926415676663,0.10436159969723502,31.179740288398428
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,r1xday_plus_temperature_to_baseline,R1xday + 温度变量共同恢复基准,2021,31,-0.21077545298772796,-0.21077545298772796,-0.404880139899788,0.19410468691206006,63.21174064487669
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,r1xday_plus_temperature_to_baseline,R1xday + 温度变量共同恢复基准,2022,31,-0.29194597307072845,-0.29194597307072845,-0.3838712500718641,0.09192527700113565,33.783821088861465
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,r1xday_plus_temperature_to_baseline,R1xday + 温度变量共同恢复基准,2023,31,-0.20682107748715584,-0.20682107748715584,-0.4218464037233018,0.21502532623614592,82.20648711401951
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2014,30,0.5180760436227867,0.5180760436227867,0.5180760436227867,0.0,0.0
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2015,30,0.4247907550324049,0.4247907550324049,0.4355964485978581,-0.010805693565453306,2.3678787071371916
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2016,30,0.19947571476759338,0.19947571476759338,0.06404383658466824,0.13543187818292515,67.18778514467306
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2017,31,0.007435104621970694,0.0074351046219706856,0.01770635002414305,-0.010271245402172368,-12.559656621446072
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2018,31,-0.08212787350784694,-0.08212787350784692,-0.11505665381773555,0.032928780309888626,16.699429395391583
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2019,31,-0.13604431469085038,-0.13604431469085038,-0.1658669289961477,0.029822614305297288,36.46386082585054
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2020,31,-0.18613766445953162,-0.18613766445953162,-0.21102489158290266,0.024887227123371044,5.760893069690642
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2021,31,-0.21077545298772796,-0.21077545298772796,-0.2443377083092697,0.03356225532154176,14.119928221664678
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2022,31,-0.29194597307072845,-0.29194597307072845,-0.2954405076089963,0.003494534538267907,1.7345525147346066
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2023,31,-0.20682107748715584,-0.20682107748715584,-0.2232269370983282,0.016405859611172354,-16.860554272493378
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2014,30,0.5180760436227867,0.5180760436227867,0.5180760436227867,0.0,0.0
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2015,30,0.4247907550324049,0.4247907550324049,0.3844672113918717,0.04032354364053317,36.8083132423015
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2016,30,0.19947571476759338,0.19947571476759338,0.15707393412841492,0.042401780639178495,27.24724593273042
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2017,31,0.007435104621970694,0.0074351046219706856,-0.09133875063982193,0.09877385526179261,37.87481520595305
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2018,31,-0.08212787350784694,-0.08212787350784692,-0.10345743364384177,0.021329560135994848,3.435939145777901
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2019,31,-0.13604431469085038,-0.13604431469085038,-0.22765603259039432,0.09161171789954395,41.38153620796537
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2020,31,-0.18613766445953162,-0.18613766445953162,-0.2656120370333956,0.07947437257386397,19.16850406744545
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2021,31,-0.21077545298772796,-0.21077545298772796,-0.37131788457824627,0.16054243159051831,40.302244101891446
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2022,31,-0.29194597307072845,-0.29194597307072845,-0.3803767155335962,0.08843074246286774,27.624149238390785
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2023,31,-0.20682107748715584,-0.20682107748715584,-0.4054405441121294,0.19861946662497354,56.25909071638755
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2014,30,0.5180760436227867,0.5180760436227867,0.5180760436227867,0.0,0.0
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2015,30,0.4247907550324049,0.42479075503240493,0.38226224062478614,0.04252851440761874,39.03740464394491
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2016,30,0.19947571476759338,0.19947571476759335,0.04900032198939788,0.15047539277819547,60.88331301081856
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2017,31,0.007435104621970694,0.0074351046219707,-0.10840916197069068,0.11584426659266138,42.867878949529256
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2018,31,-0.08212787350784694,-0.08212787350784694,-0.13246443965202534,0.050336566144178384,22.025053666514655
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2019,31,-0.13604431469085038,-0.13604431469085038,-0.2718368823652551,0.1357925676744047,85.04835649375102
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2020,31,-0.18613766445953162,-0.18613766445953162,-0.30323039989271733,0.11709273543318573,39.18247201619818
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2021,31,-0.21077545298772796,-0.2107754529877279,-0.4352696906409644,0.22449423765323648,72.02311802063385
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2022,31,-0.29194597307072845,-0.29194597307072845,-0.4048020032675396,0.1128560301968112,34.15519863455152
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2023,31,-0.20682107748715584,-0.20682107748715584,-0.46646554391975914,0.2596444664326033,80.62845569935207
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2014,30,0.5180760436227867,0.5180760436227867,0.5180760436227867,0.0,0.0
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2015,30,0.4247907550324049,0.42479075503240493,0.4325754895917413,-0.007784734559336437,2.851028184961589
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2016,30,0.19947571476759338,0.19947571476759335,0.10190666784429799,0.09756904692329536,37.748303673655016
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2017,31,0.007435104621970694,0.0074351046219707,0.014834807247756087,-0.007399702625785382,-29.27598052670983
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2018,31,-0.08212787350784694,-0.08212787350784694,-0.10585072040540604,0.023722846897559092,15.821640523799656
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2019,31,-0.13604431469085038,-0.13604431469085038,-0.15752938964933785,0.02148507495848746,-0.44530668131422785
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2020,31,-0.18613766445953162,-0.18613766445953162,-0.2040671435716144,0.0179294791120828,19.46661538454359
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2021,31,-0.21077545298772796,-0.2107754529877279,-0.23495467362805708,0.024179220640329152,21.314435146663655
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2022,31,-0.29194597307072845,-0.29194597307072845,-0.2944635369479628,0.00251756387723436,2.002170872692722
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2023,31,-0.20682107748715584,-0.20682107748715584,-0.21864033383725556,0.011819256350099745,1.8865173110981504
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2014,30,0.5180760436227867,0.5180760436227867,0.5180760436227867,0.0,0.0
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2015,30,0.4247907550324049,0.42479075503240493,0.3744775060654497,0.05031324896695518,38.49086761825593
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2016,30,0.19947571476759338,0.19947571476759335,0.14656936891269326,0.0529063458549001,8.108588083597951
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2017,31,0.007435104621970694,0.0074351046219707,-0.11580886459647607,0.12324396921844677,53.57950663757299
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2018,31,-0.08212787350784694,-0.08212787350784694,-0.10874159275446622,0.02661371924661928,17.543703164695835
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2019,31,-0.13604431469085038,-0.13604431469085038,-0.2503518074067676,0.11430749271591722,53.95965882028065
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2020,31,-0.18613766445953162,-0.18613766445953162,-0.28530092078063457,0.09916325632110291,41.240672269474345
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2021,31,-0.21077545298772796,-0.2107754529877279,-0.41109047000063526,0.20031501701290733,61.49127041252298
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2022,31,-0.29194597307072845,-0.29194597307072845,-0.4022844393903053,0.11033846631957683,32.0517046201279
strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2023,31,-0.20682107748715584,-0.20682107748715584,-0.4546462875696594,0.24782521008250355,85.95827755509325
strict_top_02,严筛模型 2,SYS_10001 | Province: No / Year: Yes,SYS_10001,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2014,30,0.5180760436227867,0.5180760436227867,0.5180760436227867,0.0,0.0
strict_top_02,严筛模型 2,SYS_10001 | Province: No / Year: Yes,SYS_10001,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2015,30,0.4247907550324049,0.4247907550324049,0.38292029906785774,0.04187045596454718,43.22193079931266
strict_top_02,严筛模型 2,SYS_10001 | Province: No / Year: Yes,SYS_10001,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2016,30,0.19947571476759338,0.19947571476759335,0.04419655020465723,0.15527916456293614,64.51414351668592
strict_top_02,严筛模型 2,SYS_10001 | Province: No / Year: Yes,SYS_10001,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2017,31,0.007435104621970694,0.007435104621970719,-0.10740363992584892,0.11483874454781963,32.31810504890247
strict_top_02,严筛模型 2,SYS_10001 | Province: No / Year: Yes,SYS_10001,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2018,31,-0.08212787350784694,-0.08212787350784692,-0.13356314217620427,0.05143526866835732,36.78057887008119
strict_top_02,严筛模型 2,SYS_10001 | Province: No / Year: Yes,SYS_10001,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2019,31,-0.13604431469085038,-0.13604431469085038,-0.2723774367595852,0.13633312206873482,77.81741490072413
strict_top_02,严筛模型 2,SYS_10001 | Province: No / Year: Yes,SYS_10001,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2020,31,-0.18613766445953162,-0.18613766445953162,-0.30366248797487894,0.11752482351534728,34.58446736919906
strict_top_02,严筛模型 2,SYS_10001 | Province: No / Year: Yes,SYS_10001,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2021,31,-0.21077545298772796,-0.2107754529877279,-0.43551688916542763,0.22474143617769976,75.1116470351084
strict_top_02,严筛模型 2,SYS_10001 | Province: No / Year: Yes,SYS_10001,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2022,31,-0.29194597307072845,-0.29194597307072845,-0.40437687587862636,0.11243090280789794,33.42976977571596
strict_top_02,严筛模型 2,SYS_10001 | Province: No / Year: Yes,SYS_10001,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,2023,31,-0.20682107748715584,-0.20682107748715584,-0.4658310477022441,0.25900997021508826,85.09278877555882
strict_top_02,严筛模型 2,SYS_10001 | Province: No / Year: Yes,SYS_10001,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2014,30,0.5180760436227867,0.5180760436227867,0.5180760436227867,0.0,0.0
strict_top_02,严筛模型 2,SYS_10001 | Province: No / Year: Yes,SYS_10001,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2015,30,0.4247907550324049,0.4247907550324049,0.4329800371174581,-0.008189282085053182,-0.4204470733059498
strict_top_02,严筛模型 2,SYS_10001 | Province: No / Year: Yes,SYS_10001,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2016,30,0.19947571476759338,0.19947571476759335,0.09683631943119499,0.10263939533639838,39.17835901837445
strict_top_02,严筛模型 2,SYS_10001 | Province: No / Year: Yes,SYS_10001,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2017,31,0.007435104621970694,0.007435104621970719,0.0152193459067796,-0.007784241284808879,0.7604296737424566
strict_top_02,严筛模型 2,SYS_10001 | Province: No / Year: Yes,SYS_10001,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2018,31,-0.08212787350784694,-0.08212787350784692,-0.10708352018068605,0.024955646672839137,9.867623316951574
strict_top_02,严筛模型 2,SYS_10001 | Province: No / Year: Yes,SYS_10001,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2019,31,-0.13604431469085038,-0.13604431469085038,-0.15864589964053216,0.022601584949681786,3.4715747557206407
strict_top_02,严筛模型 2,SYS_10001 | Province: No / Year: Yes,SYS_10001,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2020,31,-0.18613766445953162,-0.18613766445953162,-0.20499888072422986,0.018861216264698232,-7.779572818984382
strict_top_02,严筛模型 2,SYS_10001 | Province: No / Year: Yes,SYS_10001,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2021,31,-0.21077545298772796,-0.2107754529877279,-0.23621118967356217,0.025435736685834258,5.112593645075941
strict_top_02,严筛模型 2,SYS_10001 | Province: No / Year: Yes,SYS_10001,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2022,31,-0.29194597307072845,-0.29194597307072845,-0.29459436661589894,0.002648393545170508,-0.5546736026761565
strict_top_02,严筛模型 2,SYS_10001 | Province: No / Year: Yes,SYS_10001,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,2023,31,-0.20682107748715584,-0.20682107748715584,-0.2192545424368937,0.012433464949737879,4.525509778836695
strict_top_02,严筛模型 2,SYS_10001 | Province: No / Year: Yes,SYS_10001,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2014,30,0.5180760436227867,0.5180760436227867,0.5180760436227867,0.0,0.0
strict_top_02,严筛模型 2,SYS_10001 | Province: No / Year: Yes,SYS_10001,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2015,30,0.4247907550324049,0.4247907550324049,0.3747310169828045,0.05005973804960037,42.13243596252955
strict_top_02,严筛模型 2,SYS_10001 | Province: No / Year: Yes,SYS_10001,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2016,30,0.19947571476759338,0.19947571476759335,0.14683594554105558,0.052639769226537764,3.8772769586190625
strict_top_02,严筛模型 2,SYS_10001 | Province: No / Year: Yes,SYS_10001,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2017,31,0.007435104621970694,0.007435104621970719,-0.1151878812106578,0.12262298583262851,57.39903105729863
strict_top_02,严筛模型 2,SYS_10001 | Province: No / Year: Yes,SYS_10001,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2018,31,-0.08212787350784694,-0.08212787350784692,-0.10860749550336513,0.026479621995518194,9.096785627432405
strict_top_02,严筛模型 2,SYS_10001 | Province: No / Year: Yes,SYS_10001,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2019,31,-0.13604431469085038,-0.13604431469085038,-0.2497758518099034,0.11373153711905301,39.13781585532783
strict_top_02,严筛模型 2,SYS_10001 | Province: No / Year: Yes,SYS_10001,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,2020,31,-0.18613766445953162,-0.18613766445953162,-0.2848012717101807,0.09866360725064904,45.645957497011565
